rollout,runtime,best_reward,num_states
0,0.1754319667816162,1.3804272413253784,31
1,0.35360121726989746,1.3804272413253784,60
2,0.5357880592346191,1.3804272413253784,89
3,0.7190475463867188,1.3804272413253784,118
4,0.8998508453369141,1.3925684690475464,147
5,1.0802640914916992,1.3925684690475464,176
6,1.2616701126098633,1.41211998462677,205
7,1.4414951801300049,1.41211998462677,234
8,1.621959924697876,1.41211998462677,263
9,1.8035087585449219,1.41211998462677,292
10,1.9845268726348877,1.41211998462677,321
11,2.163037061691284,1.464138150215149,350
12,2.3442039489746094,1.464138150215149,379
13,2.5229525566101074,1.464138150215149,408
14,2.705172300338745,1.464138150215149,437
15,2.8851284980773926,1.464138150215149,466
16,3.0650274753570557,1.464138150215149,495
17,3.245312213897705,1.464138150215149,524
18,3.4259791374206543,1.464138150215149,553
19,3.6072049140930176,1.464138150215149,582
20,3.7877683639526367,1.464138150215149,611
21,3.9682939052581787,1.464138150215149,640
22,4.147947311401367,1.464138150215149,669
23,4.327561378479004,1.464138150215149,698
24,4.507830619812012,1.464138150215149,727
25,4.689225912094116,1.464138150215149,756
26,4.8678834438323975,1.464138150215149,785
27,5.04741358757019,1.464138150215149,814
28,5.226321697235107,1.464138150215149,843
29,5.405168056488037,1.464138150215149,872
30,5.509683609008789,1.464138150215149,872
31,5.683436632156372,1.464138150215149,899
32,5.855279207229614,1.464138150215149,926
33,6.028934478759766,1.464138150215149,953
34,6.200164318084717,1.464138150215149,980
35,6.372828722000122,1.464138150215149,1007
36,6.544051647186279,1.464138150215149,1034
37,6.7158308029174805,1.464138150215149,1061
38,6.890659809112549,1.464138150215149,1088
39,7.066346645355225,1.464138150215149,1115
40,7.242968797683716,1.464138150215149,1142
41,7.429135084152222,1.464138150215149,1169
42,7.60702657699585,1.464138150215149,1196
43,7.7794976234436035,1.464138150215149,1223
44,7.9514384269714355,1.464138150215149,1250
45,8.124932289123535,1.464138150215149,1277
46,8.29429030418396,1.464138150215149,1304
47,8.47086238861084,1.464138150215149,1331
48,8.643261432647705,1.464138150215149,1358
49,8.814524412155151,1.464138150215149,1385
50,8.985696792602539,1.464138150215149,1412
51,9.155267477035522,1.464138150215149,1439
52,9.324662446975708,1.464138150215149,1466
53,9.49316120147705,1.464138150215149,1493
54,9.66279911994934,1.464138150215149,1520
55,9.832252502441406,1.464138150215149,1547
56,10.000621557235718,1.464138150215149,1574
57,10.170289993286133,1.464138150215149,1601
58,10.337692022323608,1.464138150215149,1628
59,10.504344940185547,1.464138150215149,1655
60,10.678478002548218,1.464138150215149,1681
61,10.786541223526001,1.464138150215149,1681
62,10.965405464172363,1.464138150215149,1707
63,11.141118049621582,1.464138150215149,1734
64,11.317100524902344,1.464138150215149,1761
65,11.493594408035278,1.464138150215149,1788
66,11.668322563171387,1.464138150215149,1815
67,11.843390464782715,1.464138150215149,1842
68,12.018180847167969,1.464138150215149,1869
69,12.192363977432251,1.464138150215149,1896
70,12.36605954170227,1.464138150215149,1923
71,12.541196823120117,1.464138150215149,1950
72,12.718868970870972,1.464138150215149,1977
73,12.892199516296387,1.464138150215149,2004
74,13.065767526626587,1.464138150215149,2031
75,13.238442182540894,1.464138150215149,2058
76,13.414166688919067,1.464138150215149,2085
77,13.587952136993408,1.464138150215149,2112
78,13.762012958526611,1.464138150215149,2139
79,13.936792850494385,1.464138150215149,2166
80,14.109328269958496,1.464138150215149,2193
81,14.28138542175293,1.464138150215149,2220
82,14.455611228942871,1.464138150215149,2247
83,14.632128715515137,1.464138150215149,2274
84,14.7987699508667,1.464138150215149,2301
85,14.963360786437988,1.464138150215149,2328
86,15.126421213150024,1.464138150215149,2355
87,15.290118932723999,1.464138150215149,2382
88,15.45231294631958,1.464138150215149,2409
89,15.613487482070923,1.464138150215149,2436
90,15.77983808517456,1.464138150215149,2462
91,15.945291757583618,1.464138150215149,2487
92,16.114716291427612,1.464138150215149,2512
93,16.284045457839966,1.464138150215149,2538
94,16.450856685638428,1.464138150215149,2565
95,16.618842601776123,1.464138150215149,2592
96,16.7880699634552,1.464138150215149,2619
97,16.953759908676147,1.464138150215149,2646
98,17.119150638580322,1.464138150215149,2673
99,17.286243200302124,1.464138150215149,2700
100,17.451183080673218,1.464138150215149,2727
101,17.616982460021973,1.464138150215149,2754
102,17.783074140548706,1.464138150215149,2781
103,17.948383331298828,1.464138150215149,2808
104,18.1144015789032,1.464138150215149,2835
105,18.278948545455933,1.464138150215149,2862
106,18.443113088607788,1.464138150215149,2889
107,18.607543230056763,1.464138150215149,2916
108,18.771639585494995,1.464138150215149,2943
109,18.93559432029724,1.464138150215149,2970
110,19.0997793674469,1.464138150215149,2997
111,19.26371955871582,1.464138150215149,3024
112,19.426712036132812,1.464138150215149,3051
113,19.589442253112793,1.464138150215149,3078
114,20.154255867004395,1.464138150215149,3105
115,20.317604303359985,1.464138150215149,3132
116,20.48220944404602,1.464138150215149,3159
117,20.649794101715088,1.464138150215149,3186
118,20.812484979629517,1.464138150215149,3213
119,20.97392463684082,1.464138150215149,3240
120,21.138866186141968,1.464138150215149,3266
121,21.30419659614563,1.464138150215149,3291
122,21.47386598587036,1.464138150215149,3316
123,21.64655828475952,1.464138150215149,3341
124,21.815251350402832,1.464138150215149,3367
125,21.98294472694397,1.464138150215149,3394
126,22.151578903198242,1.464138150215149,3421
127,22.319133281707764,1.464138150215149,3448
128,22.487972497940063,1.464138150215149,3475
129,22.65766668319702,1.464138150215149,3502
130,22.828585147857666,1.464138150215149,3529
131,22.995951652526855,1.464138150215149,3556
