rollout,runtime,best_reward,num_states
115,22.940717697143555,-3.227725625038147,3132
116,23.133136987686157,-3.227725625038147,3159
117,23.323441982269287,-3.227725625038147,3186
118,23.51543378829956,-3.227725625038147,3213
119,23.708508014678955,-3.227725625038147,3240
120,23.90368366241455,-3.227725625038147,3266
121,24.10231614112854,-3.227725625038147,3291
122,24.305910110473633,-3.227725625038147,3316
123,24.515339851379395,-3.227725625038147,3341
124,24.71248197555542,-3.227725625038147,3367
125,24.90721106529236,-3.227725625038147,3394
126,25.1015841960907,-3.227725625038147,3421
127,25.294925451278687,-3.227725625038147,3448
128,25.487534999847412,-3.227725625038147,3475
129,25.678932189941406,-3.227725625038147,3502
130,25.87556743621826,-3.227725625038147,3529
131,26.06808376312256,-3.227725625038147,3556
132,26.2567617893219,-3.227725625038147,3583
133,26.450165510177612,-3.227725625038147,3610
134,26.644020318984985,-3.227725625038147,3637
135,26.83774423599243,-3.227725625038147,3664
136,27.030718326568604,-3.227725625038147,3691
137,27.222545385360718,-3.227725625038147,3718
138,27.41178297996521,-3.227725625038147,3745
139,27.60267448425293,-3.227725625038147,3772
140,27.79074001312256,-3.227725625038147,3799
141,27.979117155075073,-3.227725625038147,3826
142,28.165318965911865,-3.227725625038147,3853
143,28.358142137527466,-3.227725625038147,3880
144,28.548129320144653,-3.227725625038147,3907
145,28.737910509109497,-3.227725625038147,3934
146,28.928343296051025,-3.227725625038147,3961
147,29.11436891555786,-3.227725625038147,3988
148,29.302217483520508,-3.227725625038147,4015
149,29.491619110107422,-3.227725625038147,4042
150,29.69072437286377,-3.227725625038147,4068
151,29.900032997131348,-3.227725625038147,4093
152,30.102410554885864,-3.227725625038147,4118
153,30.30695915222168,-3.227725625038147,4143
154,30.516038417816162,-3.227725625038147,4168
155,30.724464654922485,-3.227725625038147,4194
156,30.922967195510864,-3.227725625038147,4221
157,31.11591863632202,-3.227725625038147,4248
158,31.31023120880127,-3.227725625038147,4275
159,31.509368896484375,-3.227725625038147,4302
160,31.70803165435791,-3.227725625038147,4329
161,31.904489040374756,-3.227725625038147,4356
162,32.10028600692749,-3.227725625038147,4383
163,32.29907155036926,-3.227725625038147,4410
164,32.49672079086304,-3.227725625038147,4437
165,32.698657751083374,-3.227725625038147,4464
166,32.89652752876282,-3.227725625038147,4491
167,33.09925675392151,-3.227725625038147,4518
168,33.31283903121948,-3.227725625038147,4545
169,33.516976833343506,-3.227725625038147,4572
170,33.716209411621094,-3.227725625038147,4599
171,33.9201865196228,-3.227725625038147,4626
172,34.116474866867065,-3.227725625038147,4653
173,34.314393520355225,-3.227725625038147,4680
174,34.50929236412048,-3.227725625038147,4707
175,34.70242238044739,-3.227725625038147,4734
176,34.90809679031372,-3.227725625038147,4761
177,35.106226682662964,-3.227725625038147,4788
178,35.30372953414917,-3.227725625038147,4815
179,35.501694679260254,-3.227725625038147,4842
180,35.70455861091614,-3.227725625038147,4868
181,35.90849328041077,-3.227725625038147,4893
182,36.11246418952942,-3.227725625038147,4918
183,36.3156623840332,-3.227725625038147,4943
184,36.52091646194458,-3.227725625038147,4968
185,36.73184394836426,-3.227725625038147,4993
186,36.9329719543457,-3.227725625038147,5019
187,37.131917238235474,-3.227725625038147,5046
188,37.33283519744873,-3.227725625038147,5073
189,37.53027582168579,-3.227725625038147,5100
190,37.728554248809814,-3.227725625038147,5127
191,37.923988819122314,-3.227725625038147,5154
192,38.117748737335205,-3.227725625038147,5181
193,38.31194067001343,-3.227725625038147,5208
194,38.50951552391052,-3.227725625038147,5235
195,38.71025323867798,-3.227725625038147,5262
196,38.90653467178345,-3.227725625038147,5289
197,39.10502076148987,-3.227725625038147,5316
198,39.303736209869385,-3.227725625038147,5343
199,39.50897836685181,-3.227725625038147,5370
200,39.70167636871338,-3.227725625038147,5397
201,39.898765325546265,-3.227725625038147,5424
202,40.09959936141968,-3.227725625038147,5451
203,40.29616451263428,-3.227725625038147,5478
204,40.49048471450806,-3.227725625038147,5505
205,40.679105281829834,-3.227725625038147,5532
206,40.881227254867554,-3.227725625038147,5559
207,41.0776526927948,-3.227725625038147,5586
208,41.282130002975464,-3.227725625038147,5613
209,41.48525834083557,-3.227725625038147,5640
210,41.68686652183533,-3.227725625038147,5666
211,41.90293836593628,-3.227725625038147,5691
212,42.10867929458618,-3.227725625038147,5716
213,42.32166767120361,-3.227725625038147,5741
214,42.52710747718811,-3.227725625038147,5766
215,42.732436656951904,-3.227725625038147,5791
216,42.94878840446472,-3.227725625038147,5816
217,43.16092252731323,-3.227725625038147,5842
218,43.364388942718506,-3.227725625038147,5869
219,43.564478635787964,-3.227725625038147,5896
220,43.76348543167114,-3.227725625038147,5923
221,43.960389614105225,-3.227725625038147,5950
222,44.16702938079834,-3.227725625038147,5977
223,44.37395620346069,-3.227725625038147,6004
224,44.57604002952576,-3.227725625038147,6031
225,44.772216796875,-3.227725625038147,6058
226,44.968122720718384,-3.227725625038147,6085
227,45.16693878173828,-3.227725625038147,6112
228,45.36379528045654,-3.227725625038147,6139
229,45.56436777114868,-3.227725625038147,6166
230,45.75894093513489,-3.227725625038147,6193
231,45.96077799797058,-3.227725625038147,6220
232,46.16703724861145,-3.227725625038147,6247
233,46.37866830825806,-3.227725625038147,6274
234,46.58487606048584,-3.227725625038147,6301
235,46.79351878166199,-3.227725625038147,6328
236,46.992087602615356,-3.227725625038147,6355
237,47.18631076812744,-3.227725625038147,6382
238,47.38952994346619,-3.227725625038147,6409
239,47.58803391456604,-3.227725625038147,6436
240,47.794562339782715,-3.227725625038147,6462
241,48.008668184280396,-3.227725625038147,6487
242,48.22090744972229,-3.227725625038147,6512
243,48.43885278701782,-3.227725625038147,6537
244,48.65139055252075,-3.227725625038147,6562
245,48.857664823532104,-3.227725625038147,6587
246,49.06182646751404,-3.227725625038147,6612
247,49.277268409729004,-3.227725625038147,6637
248,49.495585203170776,-3.227725625038147,6663
249,49.70266032218933,-3.227725625038147,6690
250,49.914849281311035,-3.227725625038147,6717
251,50.12139630317688,-3.227725625038147,6744
252,50.32425308227539,-3.227725625038147,6771
253,50.528271436691284,-3.227725625038147,6798
254,50.73710799217224,-3.227725625038147,6825
255,50.93862009048462,-3.227725625038147,6852
256,51.135475158691406,-3.227725625038147,6879
257,51.330201864242554,-3.227725625038147,6906
258,51.529194355010986,-3.227725625038147,6933
259,51.72683262825012,-3.227725625038147,6960
260,51.91987919807434,-3.227725625038147,6987
261,52.11510181427002,-3.227725625038147,7014
262,52.31118321418762,-3.227725625038147,7041
263,52.50773739814758,-3.227725625038147,7068
264,52.70485973358154,-3.227725625038147,7095
265,52.9003381729126,-3.227725625038147,7122
266,53.09550619125366,-3.227725625038147,7149
267,53.28819131851196,-3.227725625038147,7176
268,53.48201537132263,-3.227725625038147,7203
269,53.67774796485901,-3.227725625038147,7230
270,53.88467621803284,-3.227725625038147,7256
271,54.10140800476074,-3.227725625038147,7281
272,54.32044577598572,-3.227725625038147,7306
273,54.539151191711426,-3.227725625038147,7331
274,54.76032567024231,-3.227725625038147,7356
275,54.97640371322632,-3.227725625038147,7381
276,55.195125579833984,-3.227725625038147,7406
277,55.41598296165466,-3.227725625038147,7431
278,55.63291025161743,-3.227725625038147,7456
279,55.857566595077515,-3.227725625038147,7482
280,56.060606479644775,-3.227725625038147,7509
281,56.25716686248779,-3.227725625038147,7536
282,56.45447087287903,-3.227725625038147,7563
283,56.65155005455017,-3.227725625038147,7590
284,56.847211599349976,-3.227725625038147,7617
285,57.041422605514526,-3.227725625038147,7644
286,57.23733329772949,-3.227725625038147,7671
287,57.43090629577637,-3.227725625038147,7698
288,57.638678312301636,-3.227725625038147,7725
289,57.84685492515564,-3.227725625038147,7752
290,58.049962759017944,-3.227725625038147,7779
291,58.259037256240845,-3.227725625038147,7806
292,58.4601571559906,-3.227725625038147,7833
293,58.66399836540222,-3.227725625038147,7860
294,58.87673234939575,-3.227725625038147,7887
295,59.084211349487305,-3.227725625038147,7914
296,59.29929208755493,-3.227725625038147,7941
297,59.50247669219971,-3.227725625038147,7968
298,59.71194076538086,-3.227725625038147,7995
299,59.919541120529175,-3.227725625038147,8022
300,60.125978231430054,-3.227725625038147,8048
301,60.345378398895264,-3.227725625038147,8073
302,60.5669732093811,-3.227725625038147,8098
303,60.7886381149292,-3.227725625038147,8123
304,61.005382776260376,-3.227725625038147,8148
305,61.23106098175049,-3.227725625038147,8173
306,61.447789669036865,-3.227725625038147,8198
307,61.67318773269653,-3.227725625038147,8223
308,61.893001079559326,-3.227725625038147,8248
309,62.118831157684326,-3.227725625038147,8273
310,62.346506118774414,-3.227725625038147,8299
311,62.56636643409729,-3.227725625038147,8326
312,62.782670736312866,-3.227725625038147,8353
313,62.99920678138733,-3.227725625038147,8380
314,63.2132887840271,-3.227725625038147,8407
315,63.42900538444519,-3.227725625038147,8434
316,63.63999032974243,-3.227725625038147,8461
317,63.85237765312195,-3.227725625038147,8488
318,64.06541752815247,-3.227725625038147,8515
319,64.2810230255127,-3.227725625038147,8542
320,64.49110150337219,-3.227725625038147,8569
321,64.70143580436707,-3.227725625038147,8596
322,64.91616082191467,-3.227725625038147,8623
323,65.13663172721863,-3.227725625038147,8650
324,65.34875726699829,-3.227725625038147,8677
325,65.55899143218994,-3.227725625038147,8704
326,65.775799036026,-3.227725625038147,8731
327,65.99151349067688,-3.227725625038147,8758
328,66.20610070228577,-3.227725625038147,8785
329,66.41841411590576,-3.227725625038147,8812
330,66.62212562561035,-3.227725625038147,8838
331,66.82935547828674,-3.227725625038147,8863
332,67.03436732292175,-3.227725625038147,8888
333,67.2416341304779,-3.227725625038147,8913
334,67.44486737251282,-3.227725625038147,8938
335,67.65965700149536,-3.227725625038147,8963
336,67.8676118850708,-3.227725625038147,8988
337,68.0708327293396,-3.227725625038147,9013
338,68.27848076820374,-3.227725625038147,9038
339,68.4831063747406,-3.227725625038147,9063
340,68.69185185432434,-3.227725625038147,9088
341,68.89613556861877,-3.227725625038147,9114
342,69.0945816040039,-3.227725625038147,9141
343,69.29912734031677,-3.227725625038147,9168
344,69.4971981048584,-3.227725625038147,9195
345,69.69590353965759,-3.227725625038147,9222
346,69.89116382598877,-3.227725625038147,9249
347,70.0871741771698,-3.227725625038147,9276
348,70.28385496139526,-3.227725625038147,9303
349,70.4822723865509,-3.227725625038147,9330
350,70.67694091796875,-3.227725625038147,9357
351,70.874826669693,-3.227725625038147,9384
352,71.0701208114624,-3.227725625038147,9411
353,71.2678759098053,-3.227725625038147,9438
354,71.46481490135193,-3.227725625038147,9465
355,71.65991067886353,-3.227725625038147,9492
356,71.8551619052887,-3.227725625038147,9519
357,72.04758095741272,-3.227725625038147,9546
358,72.24568581581116,-3.227725625038147,9573
359,72.44162678718567,-3.227725625038147,9600
360,72.64081192016602,-3.227725625038147,9626
361,72.84537053108215,-3.227725625038147,9651
362,73.0450530052185,-3.227725625038147,9676
363,73.24850726127625,-3.227725625038147,9701
364,73.45065546035767,-3.227725625038147,9726
365,73.65482807159424,-3.227725625038147,9751
366,73.85732936859131,-3.227725625038147,9776
367,74.05980730056763,-3.227725625038147,9801
368,74.26130867004395,-3.227725625038147,9826
369,74.4622905254364,-3.227725625038147,9851
370,74.66322779655457,-3.227725625038147,9876
371,74.87103605270386,-3.227725625038147,9901
372,75.07632851600647,-3.227725625038147,9927
373,75.27657175064087,-3.227725625038147,9954
374,75.47469019889832,-3.227725625038147,9981
375,75.67470788955688,-3.227725625038147,10008
376,75.87656998634338,-3.227725625038147,10035
377,76.07333779335022,-3.227725625038147,10062
378,76.27207565307617,-3.227725625038147,10089
379,76.46949672698975,-3.227725625038147,10116
380,76.66488599777222,-3.227725625038147,10143
381,76.8630702495575,-3.227725625038147,10170
382,77.05938935279846,-3.227725625038147,10197
383,77.25940823554993,-3.227725625038147,10224
384,77.45712113380432,-3.227725625038147,10251
385,77.65193271636963,-3.227725625038147,10278
386,77.84582996368408,-3.227725625038147,10305
387,78.03964686393738,-3.227725625038147,10332
388,78.23780536651611,-3.227725625038147,10359
389,78.44025230407715,-3.227725625038147,10386
390,78.65036988258362,-3.227725625038147,10412
391,78.858393907547,-3.227725625038147,10437
392,79.07206559181213,-3.227725625038147,10462
393,79.27984690666199,-3.227725625038147,10487
394,79.48828959465027,-3.227725625038147,10512
395,79.70753335952759,-3.227725625038147,10537
396,79.91646361351013,-3.227725625038147,10562
397,80.12252140045166,-3.227725625038147,10587
398,80.32770919799805,-3.227725625038147,10612
399,80.54831290245056,-3.227725625038147,10637
400,80.76834869384766,-3.227725625038147,10662
401,80.98898148536682,-3.227725625038147,10687
402,81.20424771308899,-3.227725625038147,10712
403,81.42689108848572,-3.227725625038147,10738
404,81.63383412361145,-3.227725625038147,10765
405,81.8531985282898,-3.227725625038147,10792
406,82.06735920906067,-3.227725625038147,10819
407,82.2843542098999,-3.227725625038147,10846
408,82.49638938903809,-3.227725625038147,10873
409,82.70311951637268,-3.227725625038147,10900
410,82.9155740737915,-3.227725625038147,10927
411,83.12304067611694,-3.227725625038147,10954
412,83.33110809326172,-3.227725625038147,10981
413,83.54568099975586,-3.227725625038147,11008
414,83.76694750785828,-3.227725625038147,11035
415,83.98029589653015,-3.227725625038147,11062
416,84.19712424278259,-3.227725625038147,11089
417,84.4017128944397,-3.227725625038147,11116
418,84.60507416725159,-3.227725625038147,11143
419,84.80788350105286,-3.227725625038147,11170
420,85.01443028450012,-3.227725625038147,11196
421,85.23321485519409,-3.227725625038147,11221
422,85.45600318908691,-3.227725625038147,11246
423,85.68191409111023,-3.227725625038147,11271
424,85.89688277244568,-3.227725625038147,11296
425,86.11396789550781,-3.227725625038147,11321
426,86.32393407821655,-3.227725625038147,11346
427,86.53570771217346,-3.227725625038147,11371
428,86.7441999912262,-3.227725625038147,11396
429,86.95844745635986,-3.227725625038147,11421
430,87.18293046951294,-3.227725625038147,11446
431,87.39680290222168,-3.227725625038147,11471
432,87.612224817276,-3.227725625038147,11496
433,87.83733081817627,-3.227725625038147,11521
434,88.06062960624695,-3.227725625038147,11547
435,88.26144576072693,-3.227725625038147,11574
436,88.46380352973938,-3.227725625038147,11601
437,88.66676473617554,-3.227725625038147,11628
438,88.87129735946655,-3.227725625038147,11655
439,89.0847647190094,-3.227725625038147,11682
440,89.29205322265625,-3.227725625038147,11709
441,89.49710941314697,-3.227725625038147,11736
442,89.69819736480713,-3.227725625038147,11763
443,89.90389966964722,-3.227725625038147,11790
444,90.11808514595032,-3.227725625038147,11817
445,90.32533478736877,-3.227725625038147,11844
446,90.53424167633057,-3.227725625038147,11871
447,90.7450430393219,-3.227725625038147,11898
448,90.95096969604492,-3.227725625038147,11925
449,91.15518760681152,-3.227725625038147,11952
450,91.36083316802979,-3.227725625038147,11978
451,91.58519864082336,-3.227725625038147,12003
452,91.80293798446655,-3.227725625038147,12028
453,92.01692295074463,-3.227725625038147,12053
454,92.23151469230652,-3.227725625038147,12078
455,92.44423723220825,-3.227725625038147,12103
456,92.65460920333862,-3.227725625038147,12128
457,92.86063265800476,-3.227725625038147,12153
458,93.06585240364075,-3.227725625038147,12178
459,93.27448010444641,-3.227725625038147,12203
460,93.48217940330505,-3.227725625038147,12228
461,93.6891553401947,-3.227725625038147,12253
462,93.91567826271057,-3.227725625038147,12278
463,94.13791680335999,-3.227725625038147,12303
464,94.35571503639221,-3.227725625038147,12328
465,94.57632541656494,-3.227725625038147,12354
466,94.78134942054749,-3.227725625038147,12381
467,94.99533247947693,-3.227725625038147,12408
468,95.21137952804565,-3.227725625038147,12435
469,95.43403768539429,-3.227725625038147,12462
470,95.63553237915039,-3.227725625038147,12489
471,95.83984303474426,-3.227725625038147,12516
472,96.04862093925476,-3.227725625038147,12543
473,96.26069808006287,-3.227725625038147,12570
474,96.4704179763794,-3.227725625038147,12597
475,96.67710137367249,-3.227725625038147,12624
476,96.89634203910828,-3.227725625038147,12651
477,97.11616039276123,-3.227725625038147,12678
478,97.33891892433167,-3.227725625038147,12705
479,97.55936312675476,-3.227725625038147,12732
480,97.78460097312927,-3.227725625038147,12758
481,98.00807666778564,-3.227725625038147,12783
482,98.22092938423157,-3.227725625038147,12808
483,98.43343949317932,-3.227725625038147,12833
484,98.65704298019409,-3.227725625038147,12858
485,98.88178777694702,-3.227725625038147,12883
486,99.09782934188843,-3.227725625038147,12908
487,99.32521200180054,-3.227725625038147,12933
488,99.54043197631836,-3.227725625038147,12958
489,99.74870371818542,-3.227725625038147,12983
490,99.96490454673767,-3.227725625038147,13008
491,100.17877554893494,-3.227725625038147,13033
492,100.38853001594543,-3.227725625038147,13058
493,100.60148239135742,-3.227725625038147,13083
494,100.80766558647156,-3.227725625038147,13108
495,101.01959586143494,-3.227725625038147,13133
496,101.23115372657776,-3.227725625038147,13159
497,101.43937969207764,-3.227725625038147,13186
498,101.6529426574707,-3.227725625038147,13213
499,101.86767244338989,-3.227725625038147,13240
