rollout,runtime,best_reward,num_states
108,20.360206604003906,-1.2224102020263672,2943
109,20.547094583511353,-1.2224102020263672,2970
110,20.735207080841064,-1.2224102020263672,2997
111,20.923823356628418,-1.2224102020263672,3024
112,21.109631299972534,-1.2224102020263672,3051
113,21.297362804412842,-1.2224102020263672,3078
114,21.484971523284912,-1.2224102020263672,3105
115,21.672110319137573,-1.2224102020263672,3132
116,21.857795000076294,-1.2224102020263672,3159
117,22.043575763702393,-1.2224102020263672,3186
118,22.232243537902832,-1.2224102020263672,3213
119,22.417705059051514,-1.2224102020263672,3240
120,22.606993913650513,-1.2224102020263672,3266
121,22.792919874191284,-1.2224102020263672,3291
122,22.979580640792847,-1.2224102020263672,3316
123,23.167339086532593,-1.2224102020263672,3341
124,23.359131574630737,-1.2224102020263672,3367
125,23.551361799240112,-1.2224102020263672,3394
126,23.740836143493652,-1.2224102020263672,3421
127,23.933018445968628,-1.2224102020263672,3448
128,24.122323036193848,-1.2224102020263672,3475
129,24.31135106086731,-1.2224102020263672,3502
130,24.500322580337524,-1.2224102020263672,3529
131,24.688766717910767,-1.2224102020263672,3556
132,24.878567695617676,-1.2224102020263672,3583
133,25.06671667098999,-1.2224102020263672,3610
134,25.25556206703186,-1.2224102020263672,3637
135,25.444302320480347,-1.2224102020263672,3664
136,25.63242793083191,-1.2224102020263672,3691
137,25.821970224380493,-1.2224102020263672,3718
138,26.01028609275818,-1.2224102020263672,3745
139,26.19785165786743,-1.2224102020263672,3772
140,26.386699199676514,-1.2224102020263672,3799
141,26.576007604599,-1.2224102020263672,3826
142,26.762898445129395,-1.2224102020263672,3853
143,26.951796770095825,-1.2224102020263672,3880
144,27.13945508003235,-1.2224102020263672,3907
145,27.326993942260742,-1.2224102020263672,3934
146,27.51304054260254,-1.2224102020263672,3961
147,27.699161529541016,-1.2224102020263672,3988
148,27.888237476348877,-1.2224102020263672,4015
149,28.073972463607788,-1.2224102020263672,4042
150,28.260696172714233,-1.2224102020263672,4068
151,28.44756054878235,-1.2224102020263672,4093
152,28.634568452835083,-1.2224102020263672,4118
153,28.820841550827026,-1.2224102020263672,4143
154,29.011237859725952,-1.2224102020263672,4168
155,29.20122981071472,-1.2224102020263672,4194
156,29.390782833099365,-1.2224102020263672,4221
157,29.582237720489502,-1.2224102020263672,4248
158,29.773638248443604,-1.2224102020263672,4275
159,29.96303081512451,-1.2224102020263672,4302
160,30.152465343475342,-1.2224102020263672,4329
161,30.341192960739136,-1.2224102020263672,4356
162,30.531396865844727,-1.2224102020263672,4383
163,30.719720125198364,-1.2224102020263672,4410
164,30.90896201133728,-1.2224102020263672,4437
165,31.098186492919922,-1.2224102020263672,4464
166,31.286622285842896,-1.2224102020263672,4491
167,31.47617268562317,-1.2224102020263672,4518
168,31.665063858032227,-1.2224102020263672,4545
169,31.853063821792603,-1.2224102020263672,4572
170,32.04220986366272,-1.2224102020263672,4599
171,32.232075929641724,-1.2224102020263672,4626
172,32.41910648345947,-1.2224102020263672,4653
173,32.607586145401,-1.2224102020263672,4680
174,32.79588508605957,-1.2224102020263672,4707
175,32.98396563529968,-1.2224102020263672,4734
176,33.17051982879639,-1.2224102020263672,4761
177,33.35788369178772,-1.2224102020263672,4788
178,33.54746675491333,-1.2224102020263672,4815
179,33.733535289764404,-1.2224102020263672,4842
180,33.92062163352966,-1.2224102020263672,4868
181,34.107653856277466,-1.2224102020263672,4893
182,34.2928991317749,-1.2224102020263672,4918
183,34.48009252548218,-1.2224102020263672,4943
184,34.66902828216553,-1.2224102020263672,4968
185,34.86208939552307,-1.2224102020263672,4993
186,35.05265951156616,-1.2224102020263672,5019
187,35.24462628364563,-1.2224102020263672,5046
188,35.43424606323242,-1.2224102020263672,5073
189,35.6253342628479,-1.2224102020263672,5100
190,35.81445527076721,-1.2224102020263672,5127
191,36.00353479385376,-1.2224102020263672,5154
192,36.19400095939636,-1.2224102020263672,5181
193,36.38262414932251,-1.2224102020263672,5208
194,36.57232356071472,-1.2224102020263672,5235
195,36.761754274368286,-1.2224102020263672,5262
196,36.95030093193054,-1.2224102020263672,5289
197,37.140278339385986,-1.2224102020263672,5316
198,37.329278230667114,-1.2224102020263672,5343
199,37.517163038253784,-1.2224102020263672,5370
200,37.70675873756409,-1.2224102020263672,5397
201,37.89675998687744,-1.2224102020263672,5424
202,38.084970235824585,-1.2224102020263672,5451
203,38.27477431297302,-1.2224102020263672,5478
204,38.46357822418213,-1.2224102020263672,5505
205,38.6526665687561,-1.2224102020263672,5532
206,38.84084224700928,-1.2224102020263672,5559
207,39.0284321308136,-1.2224102020263672,5586
208,39.21896314620972,-1.2224102020263672,5613
209,39.40623664855957,-1.2224102020263672,5640
210,39.595763206481934,-1.2224102020263672,5666
211,39.78585338592529,-1.2224102020263672,5691
212,39.97336196899414,-1.2224102020263672,5716
213,40.162670373916626,-1.2224102020263672,5741
214,40.35214447975159,-1.2224102020263672,5766
215,40.54454851150513,-1.2224102020263672,5791
216,40.73680257797241,-1.2224102020263672,5816
217,40.930087089538574,-1.2224102020263672,5842
218,41.12026524543762,-1.2224102020263672,5869
219,41.31002449989319,-1.2224102020263672,5896
220,41.50136637687683,-1.2224102020263672,5923
221,41.69118571281433,-1.2224102020263672,5950
222,41.88440561294556,-1.2224102020263672,5977
223,42.075854539871216,-1.2224102020263672,6004
224,42.26798748970032,-1.2224102020263672,6031
225,42.459733724594116,-1.2224102020263672,6058
226,42.650816917419434,-1.2224102020263672,6085
227,42.8434271812439,-1.2224102020263672,6112
228,43.03506135940552,-1.2224102020263672,6139
229,43.22580361366272,-1.2224102020263672,6166
230,43.41781997680664,-1.2224102020263672,6193
231,43.610158920288086,-1.2224102020263672,6220
232,43.7999632358551,-1.2224102020263672,6247
233,43.99155330657959,-1.2224102020263672,6274
234,44.182841539382935,-1.2224102020263672,6301
235,44.374027967453,-1.2224102020263672,6328
236,44.56355595588684,-1.2224102020263672,6355
237,44.753124713897705,-1.2224102020263672,6382
238,44.94547772407532,-1.2224102020263672,6409
239,45.13454008102417,-1.2224102020263672,6436
240,45.32354998588562,-1.2224102020263672,6462
241,45.5103645324707,-1.2224102020263672,6487
242,45.695831537246704,-1.2224102020263672,6512
243,45.882789611816406,-1.2224102020263672,6537
244,46.07019853591919,-1.2224102020263672,6562
245,46.2578399181366,-1.2224102020263672,6587
246,46.44451689720154,-1.2224102020263672,6612
247,46.63866400718689,-1.2224102020263672,6637
248,46.831822872161865,-1.2224102020263672,6663
249,47.02376651763916,-1.2224102020263672,6690
250,47.21401286125183,-1.2224102020263672,6717
251,47.404056549072266,-1.2224102020263672,6744
252,47.59579396247864,-1.2224102020263672,6771
253,47.78555631637573,-1.2224102020263672,6798
254,47.975810527801514,-1.2224102020263672,6825
255,48.16628432273865,-1.2224102020263672,6852
256,48.3555908203125,-1.2224102020263672,6879
257,48.54637098312378,-1.2224102020263672,6906
258,48.736639976501465,-1.2224102020263672,6933
259,48.925445556640625,-1.2224102020263672,6960
260,49.11548614501953,-1.2224102020263672,6987
261,49.30615210533142,-1.2224102020263672,7014
262,49.49393844604492,-1.2224102020263672,7041
263,49.68390226364136,-1.2224102020263672,7068
264,49.873464822769165,-1.2224102020263672,7095
265,50.06237006187439,-1.2224102020263672,7122
266,50.24988675117493,-1.2224102020263672,7149
267,50.43732833862305,-1.2224102020263672,7176
268,50.62838125228882,-1.2224102020263672,7203
269,50.815709590911865,-1.2224102020263672,7230
270,51.0035195350647,-1.2224102020263672,7256
271,51.19042921066284,-1.2224102020263672,7281
272,51.37575697898865,-1.2224102020263672,7306
273,51.563138008117676,-1.2224102020263672,7331
274,51.75029683113098,-1.2224102020263672,7356
275,51.93829560279846,-1.2224102020263672,7381
276,52.12570881843567,-1.2224102020263672,7406
277,52.314308881759644,-1.2224102020263672,7431
278,52.52481245994568,-1.2224102020263672,7456
279,52.717387676239014,-1.2224102020263672,7482
280,52.908878803253174,-1.2224102020263672,7509
281,53.09991645812988,-1.2224102020263672,7536
282,53.292086601257324,-1.2224102020263672,7563
283,53.483847856521606,-1.2224102020263672,7590
284,53.67534327507019,-1.2224102020263672,7617
285,53.866005182266235,-1.2224102020263672,7644
286,54.055938959121704,-1.2224102020263672,7671
287,54.24844932556152,-1.2224102020263672,7698
288,54.438987016677856,-1.2224102020263672,7725
289,54.627816677093506,-1.2224102020263672,7752
290,54.81916284561157,-1.2224102020263672,7779
291,55.01077961921692,-1.2224102020263672,7806
292,55.1994686126709,-1.2224102020263672,7833
293,55.389240026474,-1.2224102020263672,7860
294,55.57989835739136,-1.2224102020263672,7887
295,55.772048234939575,-1.2224102020263672,7914
296,55.96129560470581,-1.2224102020263672,7941
297,56.149385929107666,-1.2224102020263672,7968
298,56.3427209854126,-1.2224102020263672,7995
299,56.530932903289795,-1.2224102020263672,8022
300,56.720417499542236,-1.2224102020263672,8048
301,56.90887093544006,-1.2224102020263672,8073
302,57.09553647041321,-1.2224102020263672,8098
303,57.28395938873291,-1.2224102020263672,8123
304,57.471792221069336,-1.2224102020263672,8148
305,57.66117858886719,-1.2224102020263672,8173
306,57.850281715393066,-1.2224102020263672,8198
307,58.03999471664429,-1.2224102020263672,8223
308,58.22682476043701,-1.2224102020263672,8248
309,58.42066764831543,-1.2224102020263672,8273
310,58.61590242385864,-1.2224102020263672,8299
311,58.80733680725098,-1.2224102020263672,8326
312,59.00201058387756,-1.2224102020263672,8353
313,59.194283962249756,-1.2224102020263672,8380
314,59.386202335357666,-1.2224102020263672,8407
315,59.57806468009949,-1.2224102020263672,8434
316,59.76952314376831,-1.2224102020263672,8461
317,59.96202850341797,-1.2224102020263672,8488
318,60.15340495109558,-1.2224102020263672,8515
319,60.34413290023804,-1.2224102020263672,8542
320,60.53634476661682,-1.2224102020263672,8569
321,60.728726625442505,-1.2224102020263672,8596
322,60.91773080825806,-1.2224102020263672,8623
323,61.10931730270386,-1.2224102020263672,8650
324,61.300429582595825,-1.2224102020263672,8677
325,61.491045236587524,-1.2224102020263672,8704
326,61.67962026596069,-1.2224102020263672,8731
327,61.86982727050781,-1.2224102020263672,8758
328,62.06243920326233,-1.2224102020263672,8785
329,62.25111961364746,-1.2224102020263672,8812
330,62.440983295440674,-1.2224102020263672,8838
331,62.62950253486633,-1.2224102020263672,8863
332,62.815758228302,-1.2224102020263672,8888
333,63.003910064697266,-1.2224102020263672,8913
334,63.192646980285645,-1.2224102020263672,8938
335,63.38141942024231,-1.2224102020263672,8963
336,63.56965947151184,-1.2224102020263672,8988
337,63.7593092918396,-1.2224102020263672,9013
338,63.94757628440857,-1.2224102020263672,9038
339,64.1361095905304,-1.2224102020263672,9063
340,64.32805895805359,-1.2224102020263672,9088
341,64.52249598503113,-1.2224102020263672,9114
342,64.71612071990967,-1.2224102020263672,9141
343,64.90736556053162,-1.2224102020263672,9168
344,65.09870457649231,-1.2224102020263672,9195
345,65.29293727874756,-1.2224102020263672,9222
346,65.48543763160706,-1.2224102020263672,9249
347,65.67707824707031,-1.2224102020263672,9276
348,65.86824655532837,-1.2224102020263672,9303
349,66.0590353012085,-1.2224102020263672,9330
350,66.25103378295898,-1.2224102020263672,9357
351,66.44314980506897,-1.2224102020263672,9384
352,66.63252401351929,-1.2224102020263672,9411
353,66.82395958900452,-1.2224102020263672,9438
354,67.01440405845642,-1.2224102020263672,9465
355,67.20400714874268,-1.2224102020263672,9492
356,67.39378595352173,-1.2224102020263672,9519
357,67.58325982093811,-1.2224102020263672,9546
358,67.77477216720581,-1.2224102020263672,9573
359,67.96239495277405,-1.2224102020263672,9600
360,68.1558690071106,-1.2224102020263672,9626
361,68.34603452682495,-1.2224102020263672,9651
362,68.53391242027283,-1.2224102020263672,9676
363,68.7244930267334,-1.2224102020263672,9701
364,68.91459727287292,-1.2224102020263672,9726
365,69.10462975502014,-1.2224102020263672,9751
366,69.29443454742432,-1.2224102020263672,9776
367,69.48708868026733,-1.2224102020263672,9801
368,69.67790126800537,-1.2224102020263672,9826
369,69.86767530441284,-1.2224102020263672,9851
370,70.0561203956604,-1.2224102020263672,9876
371,70.24968361854553,-1.2224102020263672,9901
372,70.44825387001038,-1.2224102020263672,9927
373,70.6415331363678,-1.2224102020263672,9954
374,70.8364372253418,-1.2224102020263672,9981
375,71.03117322921753,-1.2224102020263672,10008
376,71.22408628463745,-1.2224102020263672,10035
377,71.4178512096405,-1.2224102020263672,10062
378,71.61179852485657,-1.2224102020263672,10089
379,71.80439686775208,-1.2224102020263672,10116
380,71.99818658828735,-1.2224102020263672,10143
381,72.19251036643982,-1.2224102020263672,10170
382,72.38445997238159,-1.2224102020263672,10197
383,72.57732462882996,-1.2224102020263672,10224
384,72.76928281784058,-1.2224102020263672,10251
385,72.96246457099915,-1.2224102020263672,10278
386,73.15355396270752,-1.2224102020263672,10305
387,73.34442186355591,-1.2224102020263672,10332
388,73.53735876083374,-1.2224102020263672,10359
389,73.7283263206482,-1.2224102020263672,10386
390,73.92027926445007,-1.2224102020263672,10412
391,74.10924744606018,-1.2224102020263672,10437
392,74.2962658405304,-1.2224102020263672,10462
393,74.48564004898071,-1.2224102020263672,10487
394,74.67438316345215,-1.2224102020263672,10512
395,74.86238121986389,-1.2224102020263672,10537
396,75.05165457725525,-1.2224102020263672,10562
397,75.24294686317444,-1.2224102020263672,10587
398,75.43147134780884,-1.2224102020263672,10612
399,75.61997961997986,-1.2224102020263672,10637
400,75.80988121032715,-1.2224102020263672,10662
401,75.99842262268066,-1.2224102020263672,10687
402,76.19312238693237,-1.2224102020263672,10712
403,76.39086866378784,-1.2224102020263672,10738
404,76.58569121360779,-1.2224102020263672,10765
405,76.77936840057373,-1.2224102020263672,10792
406,76.97138786315918,-1.2224102020263672,10819
407,77.16617035865784,-1.2224102020263672,10846
408,77.36140084266663,-1.2224102020263672,10873
409,77.55269479751587,-1.2224102020263672,10900
410,77.74474430084229,-1.2224102020263672,10927
411,77.9387834072113,-1.2224102020263672,10954
412,78.12915563583374,-1.2224102020263672,10981
413,78.32044196128845,-1.2224102020263672,11008
414,78.51286101341248,-1.2224102020263672,11035
415,78.70472526550293,-1.2224102020263672,11062
416,78.89459919929504,-1.2224102020263672,11089
417,79.08399438858032,-1.2224102020263672,11116
418,79.27728581428528,-1.2224102020263672,11143
419,79.46717977523804,-1.2224102020263672,11170
420,79.65981388092041,-1.2224102020263672,11196
421,79.84925985336304,-1.2224102020263672,11221
422,80.03870868682861,-1.2224102020263672,11246
423,80.22942805290222,-1.2224102020263672,11271
424,80.41888761520386,-1.2224102020263672,11296
425,80.6099214553833,-1.2224102020263672,11321
426,80.8013265132904,-1.2224102020263672,11346
427,80.99391222000122,-1.2224102020263672,11371
428,81.18348693847656,-1.2224102020263672,11396
429,81.37464880943298,-1.2224102020263672,11421
430,81.56560182571411,-1.2224102020263672,11446
431,81.75542211532593,-1.2224102020263672,11471
432,81.94591951370239,-1.2224102020263672,11496
433,82.1414053440094,-1.2224102020263672,11521
434,82.33938479423523,-1.2224102020263672,11547
435,82.53427934646606,-1.2224102020263672,11574
436,82.7298276424408,-1.2224102020263672,11601
437,82.92628145217896,-1.2224102020263672,11628
438,83.12227582931519,-1.2224102020263672,11655
439,83.31585621833801,-1.2224102020263672,11682
440,83.51027226448059,-1.2224102020263672,11709
441,83.70538544654846,-1.2224102020263672,11736
442,83.89737796783447,-1.2224102020263672,11763
443,84.09207272529602,-1.2224102020263672,11790
444,84.28587412834167,-1.2224102020263672,11817
445,84.47875356674194,-1.2224102020263672,11844
446,84.66926884651184,-1.2224102020263672,11871
447,84.86085844039917,-1.2224102020263672,11898
448,85.05522656440735,-1.2224102020263672,11925
449,85.24617457389832,-1.2224102020263672,11952
450,85.44035768508911,-1.2224102020263672,11978
451,85.63197326660156,-1.2224102020263672,12003
452,85.8209273815155,-1.2224102020263672,12028
453,86.0115909576416,-1.2224102020263672,12053
454,86.2028238773346,-1.2224102020263672,12078
455,86.39408564567566,-1.2224102020263672,12103
456,86.58505463600159,-1.2224102020263672,12128
457,86.777272939682,-1.2224102020263672,12153
458,86.96872782707214,-1.2224102020263672,12178
459,87.16024899482727,-1.2224102020263672,12203
460,87.3517017364502,-1.2224102020263672,12228
461,87.54191708564758,-1.2224102020263672,12253
462,87.7357292175293,-1.2224102020263672,12278
463,87.92614340782166,-1.2224102020263672,12303
464,88.12053728103638,-1.2224102020263672,12328
465,88.32211375236511,-1.2224102020263672,12354
466,88.5182113647461,-1.2224102020263672,12381
467,88.71564984321594,-1.2224102020263672,12408
468,88.9115674495697,-1.2224102020263672,12435
469,89.10772609710693,-1.2224102020263672,12462
470,89.30572652816772,-1.2224102020263672,12489
471,89.50190162658691,-1.2224102020263672,12516
472,89.69455862045288,-1.2224102020263672,12543
473,89.88889575004578,-1.2224102020263672,12570
474,90.08227944374084,-1.2224102020263672,12597
475,90.27457737922668,-1.2224102020263672,12624
476,90.4668357372284,-1.2224102020263672,12651
477,90.65951538085938,-1.2224102020263672,12678
478,90.85423851013184,-1.2224102020263672,12705
479,91.04509472846985,-1.2224102020263672,12732
480,91.23911643028259,-1.2224102020263672,12758
481,91.42923593521118,-1.2224102020263672,12783
482,91.61664772033691,-1.2224102020263672,12808
483,91.80811214447021,-1.2224102020263672,12833
484,91.99884748458862,-1.2224102020263672,12858
485,92.19004368782043,-1.2224102020263672,12883
486,92.37969589233398,-1.2224102020263672,12908
487,92.5729410648346,-1.2224102020263672,12933
488,92.76399993896484,-1.2224102020263672,12958
489,92.9547951221466,-1.2224102020263672,12983
490,93.14521789550781,-1.2224102020263672,13008
491,93.33901858329773,-1.2224102020263672,13033
492,93.53125667572021,-1.2224102020263672,13058
493,93.72092533111572,-1.2224102020263672,13083
494,93.91277360916138,-1.2224102020263672,13108
495,94.10867762565613,-1.2224102020263672,13133
496,94.30699038505554,-1.2224102020263672,13159
497,94.50166130065918,-1.2224102020263672,13186
498,94.69646692276001,-1.2224102020263672,13213
499,94.89021611213684,-1.2224102020263672,13240
